group_id,is_keeper,file,viewUrl,size,modified,project,current_path
197,YES,992018905_49996769_0_0.pdf,https://drive.google.com/file/d/1DgNd1EYbW--x38kwz3EliiHTTuV3ei5v/view?usp=drivesdk,42407,2024-04-27T23:52:53Z,,NEW Properties /Titles Pulled 
197,no,992018905_49996769_0_0.pdf,https://drive.google.com/file/d/1w9NdvCm-MZerWozs5KLzLzN_dZN2dq5C/view?usp=drivesdk,42407,2024-03-15T22:06:48Z,,NEW Properties /Titles Pulled 
197,no,992018905_49996769_0_0.pdf,https://drive.google.com/file/d/1vTHEEd0_Y8yxw3MlV-FYiyCwFJfO9mtJ/view?usp=drivesdk,42407,2024-03-15T22:06:48Z,,NEW Properties /Titles Pulled 
197,no,992018905_49996769_0_0.pdf,https://drive.google.com/file/d/1JC9dGVZmYQtxwTg8mKOGle7GTIhNIXAB/view?usp=drivesdk,42407,2024-03-15T22:06:48Z,,NEW Properties /Titles Pulled 
198,YES,5K Canada list 0.csv,https://drive.google.com/file/d/1tx9t0SqB4QliuS3tTE91trJ4iMHnk1Md/view?usp=drivesdk,315477,2024-04-21T00:11:11.036Z,,CORPORATION/Employee/Employees 
198,no,5K Canada list 0.csv,https://drive.google.com/file/d/13lauypPnyCqtzDvlUezawvKBLABqwb5d/view?usp=drivesdk,315477,2024-04-07T15:55:17.443Z,,Co-Star Calls  To Make 
199,YES,IMG_4283.HEIC,https://drive.google.com/file/d/16PHZ3ucwdkw6N6CYL9nmwbbg-H7mmwOF/view?usp=drivesdk,1169383,2024-03-14T14:59:47.848Z,,Duplex Canora (27/29)
199,no,IMG_4283.HEIC,https://drive.google.com/file/d/16D3mu7jo5e6YANO1BViF2b7eE9EjTce6/view?usp=drivesdk,1169383,2024-03-14T14:58:13.542Z,,Duplex Canora (27/29)
200,YES,Old- Residential-Purchase-Contract.pdf,https://drive.google.com/file/d/1r-kfO08-_LxiEzLy_61xDe0WiWcOGNP0/view?usp=drivesdk,345374,2024-03-09T18:44:34Z,,Blank Purchase Contracts 
200,no,Old- Residential-Purchase-Contract.pdf,https://drive.google.com/file/d/1ZNStsKzlTpsfoKpBtfcVSQ89umGLasBC/view?usp=drivesdk,345374,2024-03-09T18:44:34Z,,Blank Purchase Contracts 
201,YES,Yes masters scripts.pdf,https://drive.google.com/file/d/12tdR8OPCnPqedCrHtW6AxyOo8lCnCjco/view?usp=drivesdk,557108,2024-02-07T18:07:51Z,,CORPORATION/MAX- Sheets
201,no,Yes masters scripts.pdf,https://drive.google.com/file/d/1VwhPedImhbqKWEB33fPSNr1k2q0UlGEF/view?usp=drivesdk,557108,2024-02-07T17:57:44Z,,Wholesale /Scripts: Cold Calls
202,YES,Home Owners New Jersey.xlsx,https://drive.google.com/file/d/1rBCBgIOuNTzY6f-0Zbq2Zex0DyFy43kT/view?usp=drivesdk,4498,2023-11-22T19:28:38Z,,LEADS////SPREADSHEETS!
202,no,Home Owners New Jersey.xlsx,https://drive.google.com/file/d/1wEHIdne8ps_GZnAHs2Vrshhp_GXgRQtQ/view?usp=drivesdk,4498,2023-11-22T19:28:36Z,,
203,YES,Loan Agreement.pdf,https://drive.google.com/file/d/1ohcE6QieUHIlVD04ePYTOb6SZ4B3u-90/view?usp=drivesdk,395780,2023-10-19T02:51:38Z,,Blank Purchase Contracts /Seller Financing Offers 
203,no,Loan Agreement.pdf,https://drive.google.com/file/d/1kygCMe0g9-3KC3mjyG-CWH0dJEkWzUL2/view?usp=drivesdk,395780,2023-10-19T02:51:38Z,,CORPORATION/2024 Tax Info/Sold Houses/Viking 
204,YES,Disclosure Statment.pdf,https://drive.google.com/file/d/1oJ8QHwnVZHOFu8QF6mzL01YWEuPiN34T/view?usp=drivesdk,211231,2023-10-19T02:40:00Z,,Blank Purchase Contracts /Seller Financing Offers 
204,no,Disclosure Statment.pdf,https://drive.google.com/file/d/10zFiAsu0PpVDJU0lgXfzmziqqzi4MxpX/view?usp=drivesdk,211231,2023-10-19T02:40:00Z,,CORPORATION/2024 Tax Info/Sold Houses/Viking 
205,YES,Viking Residential Purchase Contract.pdf,https://drive.google.com/file/d/17vOjjDD8zE9kfR_lXMpnpINRoiFMOsC_/view?usp=drivesdk,5320177,2023-10-19T02:18:01Z,,CORPORATION/2024 Tax Info/Sold Houses/Viking 
205,no,Viking Residential Purchase Contract.pdf,https://drive.google.com/file/d/1t6oqHsmeA8UyZXPMpUxcaxMXf5boXfnD/view?usp=drivesdk,5320177,2023-10-19T02:18:01Z,,Blank Purchase Contracts /Purchase Contracts- Filled out 
206,YES,Offer for Viking.pdf,https://drive.google.com/file/d/1D0twlVJp5Uh4V0og-1ObcZx1u-LzVRDI/view?usp=drivesdk,5320806,2023-10-19T02:12:09Z,,Blank Purchase Contracts /Seller Financing Offers 
206,no,Offer for Viking.pdf,https://drive.google.com/file/d/1Ej4hCj-krcX2qZpsmk1seQSPRpROjxq7/view?usp=drivesdk,5320806,2023-10-19T02:12:09Z,,CORPORATION/2024 Tax Info/Sold Houses/Viking 
